lon,lat,elev_m,bouguer_mGal,acc_raw,local_x_perp_m,local_y_along_m
127.302149,-25.961573,500.1,27.059,0.30,4700.5,28847.0
127.327410,-25.961712,495.0,32.022,0.30,4685.0,31371.6
127.327619,-25.939039,502.4,32.142,0.30,7206.1,31392.4
127.327798,-25.916901,514.8,28.740,0.30,9667.8,31410.3
127.328142,-25.894704,527.9,22.425,0.30,12136.0,31444.7
127.328229,-25.871362,504.0,18.136,0.30,14731.5,31453.4
127.328663,-25.848807,493.3,17.351,0.30,17239.5,31496.8
127.328925,-25.825964,491.3,15.967,0.30,19779.5,31523.0
127.329502,-25.803519,494.9,14.504,0.30,22275.3,31580.6
127.329544,-25.780638,493.9,9.584,0.30,24819.5,31584.8
127.304120,-25.781323,496.5,5.972,0.30,24743.4,29044.0
127.304044,-25.802886,498.8,9.623,0.30,22345.7,29036.4
127.303773,-25.825848,494.2,11.273,0.30,19792.4,29009.3
127.303330,-25.847600,489.1,12.969,0.30,17373.7,28965.0
127.303123,-25.871308,489.6,11.758,0.30,14737.5,28944.4
127.303050,-25.892675,495.2,20.569,0.30,12361.6,28937.1
127.302348,-25.915758,496.9,24.925,0.30,9794.9,28866.9
127.302179,-25.938615,513.8,26.211,0.30,7253.3,28850.0
127.277309,-25.938769,490.1,19.489,0.30,7236.2,26364.6
127.251773,-25.938350,485.6,10.154,0.30,7282.8,23812.5
127.278207,-25.916176,487.6,16.023,0.30,9748.4,26454.3
127.277724,-25.893622,487.0,12.873,0.30,12256.3,26406.0
127.278155,-25.870991,488.7,11.981,0.30,14772.7,26449.1
127.279039,-25.848190,491.1,8.533,0.30,17308.1,26537.5
127.278943,-25.825612,493.3,6.096,0.30,19818.7,26527.9
127.279656,-25.802990,499.8,2.613,0.30,22334.1,26599.1
127.279967,-25.780159,509.7,2.863,0.30,24872.8,26630.2
127.254649,-25.780318,514.7,-4.686,0.30,24855.1,24100.0
127.254320,-25.802712,506.4,-1.178,0.30,22365.0,24067.1
127.254115,-25.825323,498.7,0.126,0.30,19850.8,24046.6
127.253669,-25.848602,494.4,2.129,0.30,17262.3,24002.0
127.253304,-25.870088,496.9,1.836,0.30,14873.2,23965.5
127.252770,-25.892850,489.2,6.617,0.30,12342.1,23912.2
127.252695,-25.914971,486.4,13.493,0.30,9882.4,23904.7
127.227415,-25.938155,490.4,8.401,0.30,7304.4,21378.3
127.227991,-25.915202,495.1,5.321,0.30,9856.7,21435.8
127.228524,-25.892127,490.9,0.735,0.30,12422.5,21489.1
127.228025,-25.870424,502.0,-4.653,0.30,14835.8,21439.2
127.228971,-25.848362,497.5,-2.644,0.30,17289.0,21533.8
127.229395,-25.825167,507.0,-4.146,0.30,19868.1,21576.1
127.229939,-25.803075,512.1,-6.406,0.30,22324.7,21630.5
127.204998,-25.802095,516.6,-13.903,0.30,22433.6,19137.9
127.180366,-25.801868,520.4,-21.587,0.30,22458.9,16676.3
127.154940,-25.801308,525.5,-26.501,0.30,22521.1,14135.2
127.130265,-25.801624,530.3,-33.326,0.30,22486.0,11669.3
127.105348,-25.800796,540.6,-37.614,0.30,22578.1,9179.1
127.079779,-25.800822,530.0,-40.773,0.30,22575.2,6623.8
127.055637,-25.800257,520.1,-44.659,0.30,22638.0,4211.1
127.055405,-25.777656,539.6,-45.789,0.30,25151.1,4187.9
127.079617,-25.778216,535.9,-46.773,0.30,25088.9,6607.6
127.103514,-25.778248,543.7,-43.285,0.30,25085.3,8995.8
127.131952,-25.665898,540.4,-53.198,0.30,37578.0,11837.9
127.130329,-25.778543,541.5,-40.845,0.30,25052.5,11675.7
127.155711,-25.779457,533.9,-34.359,0.30,24950.9,14212.3
127.180065,-25.779573,528.5,-25.672,0.30,24938.0,16646.2
127.205156,-25.779236,523.1,-18.982,0.30,24975.4,19153.7
127.229759,-25.780402,516.2,-11.062,0.30,24845.8,21612.5
127.255419,-25.756910,518.5,-7.609,0.30,27458.0,24176.9
127.280292,-25.758533,512.4,-1.700,0.30,27277.5,26662.7
127.305349,-25.758601,504.7,0.505,0.30,27269.9,29166.8
127.330740,-25.758791,496.6,3.392,0.30,27248.8,31704.4
127.379122,-25.759277,495.8,5.620,0.30,27194.8,36539.6
127.404366,-25.759889,497.9,13.319,0.30,27126.7,39062.4
127.430196,-25.759068,501.9,25.696,0.30,27218.0,41643.8
127.454563,-25.759770,502.2,31.839,0.30,27140.0,44079.0
127.479743,-25.760299,503.0,36.600,0.30,27081.1,46595.4
127.504490,-25.760570,506.9,33.151,0.30,27051.0,49068.6
127.529302,-25.760724,509.4,25.530,0.30,27033.9,51548.3
127.554088,-25.761330,511.1,12.785,0.30,26966.5,54025.3
127.580681,-25.761560,512.1,5.730,0.30,26940.9,56683.0
127.604525,-25.761799,519.0,-0.833,0.30,26914.3,59065.9
127.629694,-25.761340,523.2,-4.379,0.30,26965.4,61581.2
127.654835,-25.762450,531.3,-0.400,0.30,26841.9,64093.8
127.677993,-25.761755,530.9,-4.429,0.30,26919.2,66408.1
127.703943,-25.761996,526.4,-10.873,0.30,26892.4,69001.5
127.729536,-25.763565,526.3,-12.656,0.30,26718.0,71559.3
127.753974,-25.762605,530.7,-18.974,0.30,26824.7,74001.5
127.779273,-25.762676,538.6,-22.403,0.30,26816.8,76529.9
127.803898,-25.763083,538.0,-33.625,0.30,26771.6,78990.8
127.829634,-25.761420,533.7,-45.183,0.30,26956.5,81562.9
127.853509,-25.763486,536.5,-52.280,0.30,26726.8,83948.9
127.878777,-25.763316,538.5,-51.230,0.30,26745.7,86474.1
127.903692,-25.763206,549.1,-52.680,0.30,26757.9,88964.1
127.928169,-25.763906,554.9,-52.815,0.30,26680.1,91410.3
127.953684,-25.764522,560.7,-54.252,0.30,26611.6,93960.2
127.979147,-25.764615,557.0,-48.155,0.30,26601.2,96504.9
128.002915,-25.764910,558.4,-49.070,0.30,26568.4,98880.2
128.027505,-25.741988,568.8,-49.495,0.30,29117.2,101337.7
128.003031,-25.742535,567.8,-49.239,0.30,29056.4,98891.8
127.977443,-25.742129,564.1,-48.269,0.30,29101.5,96334.6
127.952158,-25.741821,558.9,-48.472,0.30,29135.8,93807.7
127.926164,-25.741772,557.5,-51.625,0.30,29141.2,91209.9
127.903157,-25.741430,549.3,-52.636,0.30,29179.3,88910.6
127.876398,-25.740977,548.6,-49.537,0.30,29229.6,86236.4
127.852206,-25.740834,538.4,-51.287,0.30,29245.5,83818.7
127.827360,-25.741002,533.0,-48.345,0.30,29226.9,81335.6
127.803638,-25.740149,529.0,-40.819,0.30,29321.7,78964.9
127.778060,-25.740330,528.8,-33.625,0.30,29301.6,76408.6
127.752215,-25.739927,524.8,-34.830,0.30,29346.4,73825.7
127.753308,-25.739653,525.1,-35.484,0.30,29376.9,73935.0
127.728667,-25.739914,523.4,-22.398,0.30,29347.8,71472.4
127.703235,-25.739446,521.5,-20.704,0.30,29399.9,68930.8
127.677596,-25.739821,520.7,-11.817,0.30,29358.2,66368.5
127.653329,-25.739718,518.6,-5.497,0.30,29369.6,63943.3
127.627942,-25.739149,519.0,-5.040,0.30,29432.9,61406.1
127.603940,-25.739063,515.1,4.503,0.30,29442.5,59007.4
127.577592,-25.737800,512.1,14.292,0.30,29582.9,56374.3
127.553633,-25.738576,510.1,20.726,0.30,29496.6,53979.8
127.527820,-25.737234,506.7,23.051,0.30,29645.8,51400.1
127.502915,-25.738286,504.9,28.484,0.30,29528.9,48911.2
127.478447,-25.737290,504.8,32.965,0.30,29639.6,46465.9
127.454117,-25.737066,504.7,35.441,0.30,29664.5,44034.4
127.428804,-25.736634,504.7,28.730,0.30,29712.6,41504.7
127.404029,-25.735820,499.4,19.845,0.30,29803.1,39028.7
127.379190,-25.735874,497.2,8.053,0.30,29797.1,36546.4
127.355007,-25.736629,494.5,-3.296,0.30,29713.1,34129.5
127.329828,-25.736082,495.3,-4.692,0.30,29773.9,31613.2
127.305406,-25.736127,499.7,-5.375,0.30,29768.9,29172.5
127.279125,-25.734547,512.2,-8.391,0.30,29944.6,26546.0
127.253613,-25.735185,523.3,-16.083,0.30,29873.7,23996.4
127.230737,-25.734555,535.0,-26.928,0.30,29943.7,21710.2
127.230017,-25.758366,525.1,-17.182,0.30,27296.1,21638.3
127.202766,-25.757081,535.3,-27.150,0.30,27439.0,18914.9
127.179461,-25.756643,541.8,-34.440,0.30,27487.7,16585.8
127.153799,-25.755756,543.6,-42.723,0.30,27586.3,14021.2
127.129930,-25.755964,551.2,-45.459,0.30,27563.2,11635.8
127.105158,-25.755646,553.0,-45.476,0.30,27598.5,9160.1
127.079807,-25.754812,545.6,-47.672,0.30,27691.3,6626.6
127.054764,-25.754181,542.7,-52.114,0.30,27761.4,4123.8
127.030156,-25.754637,524.2,-53.990,0.30,27710.7,1664.6
127.031255,-25.777076,525.6,-50.456,0.30,25215.6,1774.4
127.006320,-25.753728,510.4,-53.764,0.30,27811.8,-717.6
127.006630,-25.731250,515.4,-58.990,0.30,30311.2,-686.6
126.980338,-25.732229,498.0,-58.594,0.30,30202.4,-3314.1
126.957143,-25.731621,484.3,-58.693,0.30,30270.0,-5632.2
126.930555,-25.731584,478.0,-58.567,0.30,30274.1,-8289.4
126.906031,-25.732672,482.7,-60.519,0.30,30153.1,-10740.2
126.880398,-25.730504,485.6,-57.842,0.30,30394.2,-13302.0
126.856475,-25.730565,489.8,-54.983,0.30,30387.4,-15692.8
126.831618,-25.730917,488.8,-49.238,0.30,30348.3,-18176.9
126.831569,-25.753142,496.0,-46.123,0.30,27877.0,-18181.8
126.724391,-26.133739,537.4,-27.761,0.30,-14443.5,-28893.0
126.749378,-26.134320,523.6,-25.277,0.30,-14508.1,-26395.8
126.775069,-26.134758,513.1,-22.244,0.30,-14556.8,-23828.3
126.799828,-26.135066,502.3,-23.343,0.30,-14591.1,-21354.0
126.825506,-26.136119,495.9,-23.519,0.30,-14708.1,-18787.8
126.849804,-26.136325,489.5,-25.963,0.30,-14731.1,-16359.5
126.875552,-26.136501,496.0,-27.650,0.30,-14750.6,-13786.3
126.899909,-26.136714,495.8,-25.332,0.30,-14774.3,-11352.1
126.925178,-26.137633,508.9,-24.378,0.30,-14876.5,-8826.7
126.950031,-26.137215,515.7,-24.950,0.30,-14830.0,-6343.0
126.974457,-26.137182,521.9,-23.465,0.30,-14826.3,-3901.9
127.000491,-26.138353,512.6,-24.043,0.30,-14956.6,-1300.1
127.022863,-26.138725,503.2,-24.648,0.30,-14997.9,935.7
127.051396,-26.139367,501.6,-22.476,0.30,-15069.3,3787.3
127.049305,-26.115862,502.1,-22.397,0.30,-12455.7,3578.3
127.050020,-26.092127,518.9,-24.322,0.30,-9816.5,3649.7
127.051007,-26.070828,520.3,-24.138,0.30,-7448.1,3748.4
127.051671,-26.049384,539.9,-27.917,0.30,-5063.7,3814.7
127.076755,-26.049728,530.3,-23.792,0.30,-5101.9,6321.6
127.075459,-26.071653,528.4,-21.929,0.30,-7539.9,6192.1
127.075839,-26.094870,504.5,-23.769,0.30,-10121.5,6230.0
127.075575,-26.116979,510.2,-20.819,0.30,-12579.9,6203.7
127.074320,-26.139456,494.9,-19.941,0.30,-15079.2,6078.2
127.099252,-26.138783,507.3,-18.237,0.30,-15004.4,8569.9
127.099268,-26.116300,511.9,-19.971,0.30,-12504.4,8571.5
127.099449,-26.093392,498.0,-20.835,0.30,-9957.1,8589.6
127.100834,-26.071753,515.8,-18.095,0.30,-7551.0,8728.0
127.100244,-26.048883,522.4,-19.226,0.30,-5007.9,8669.0
127.125964,-26.049654,509.1,-16.864,0.30,-5093.7,11239.4
127.125896,-26.071461,507.3,-17.283,0.30,-7518.5,11232.6
127.150715,-26.072154,502.5,-15.935,0.30,-7595.6,13713.0
127.150918,-26.049756,500.1,-12.182,0.30,-5105.0,13733.3
127.176853,-26.051250,490.2,-12.474,0.30,-5271.1,16325.2
127.174423,-26.071174,506.3,-14.089,0.30,-7486.6,16082.3
127.198842,-26.073155,479.2,-12.482,0.30,-7706.9,18522.7
127.200710,-26.049076,487.7,-8.755,0.30,-5029.4,18709.4
127.226860,-26.050140,477.7,-3.128,0.30,-5147.7,21322.8
127.224087,-26.072188,484.2,-6.644,0.30,-7599.3,21045.7
127.250194,-26.073548,471.3,-1.423,0.30,-7750.6,23654.7
127.275660,-26.073772,475.4,6.722,0.30,-7775.5,26199.8
127.275795,-26.051104,474.9,16.750,0.30,-5254.9,26213.3
127.249920,-26.049818,475.8,3.679,0.30,-5111.9,23627.4
127.251636,-26.029267,479.6,6.929,0.30,-2826.7,23798.9
127.275306,-26.029189,480.8,20.751,0.30,-2818.1,26164.4
127.276340,-26.006549,481.3,21.018,0.30,-300.6,26267.7
127.250932,-26.006748,480.4,12.479,0.30,-322.7,23728.5
127.251887,-25.983060,483.9,16.723,0.30,2311.2,23823.9
127.277255,-25.983676,482.7,17.374,0.30,2242.7,26359.2
127.277863,-25.960740,492.0,20.544,0.30,4793.1,26419.9
127.251463,-25.960578,484.0,12.648,0.30,4811.1,23781.6
127.226041,-25.961048,491.2,6.777,0.30,4758.9,21240.9
127.227084,-25.982997,487.0,7.612,0.30,2318.2,21345.2
127.226687,-26.005706,479.7,5.379,0.30,-206.9,21305.5
127.226401,-26.027791,476.8,-1.430,0.30,-2662.6,21276.9
127.201536,-26.027799,484.2,-3.149,0.30,-2663.5,18792.0
127.174248,-26.027804,491.6,-7.965,0.30,-2664.1,16064.8
127.150449,-26.027457,501.1,-9.872,0.30,-2625.5,13686.4
127.126150,-26.026740,514.6,-16.313,0.30,-2545.8,11258.0
127.100673,-26.027364,536.1,-21.055,0.30,-2615.1,8711.9
127.075458,-26.025612,543.5,-24.890,0.30,-2420.3,6192.0
127.051447,-26.024920,555.8,-30.587,0.30,-2343.4,3792.3
127.051374,-26.003140,543.0,-33.434,0.30,78.4,3785.1
127.051734,-25.980350,532.4,-37.508,0.30,2612.6,3821.0
127.077915,-26.004157,540.1,-29.726,0.30,-34.6,6437.5
127.101630,-26.003114,540.6,-24.313,0.30,81.3,8807.5
127.125525,-26.003814,515.2,-18.121,0.30,3.5,11195.6
127.152049,-26.003887,507.1,-11.995,0.30,-4.6,13846.3
127.176910,-26.004714,492.5,-5.879,0.30,-96.6,16330.9
127.201881,-26.004349,485.3,-0.729,0.30,-56.0,18826.4
127.200990,-25.982560,488.2,1.812,0.30,2366.8,18737.4
127.202388,-25.959382,488.2,3.593,0.30,4944.1,18877.1
127.201988,-25.937096,489.1,2.080,0.30,7422.2,18837.1
127.201773,-25.915026,494.0,0.203,0.30,9876.3,18815.6
127.203342,-25.891502,496.4,-5.840,0.30,12492.0,18972.4
127.202071,-25.870195,511.1,-9.571,0.30,14861.3,18845.4
127.203277,-25.847433,512.2,-9.624,0.30,17392.3,18965.9
127.204285,-25.823954,511.7,-10.784,0.30,20003.0,19066.7
127.179252,-25.824826,515.9,-20.320,0.30,19906.1,16564.9
127.154336,-25.824303,527.1,-26.083,0.30,19964.2,14074.9
127.128893,-25.824029,540.9,-28.909,0.30,19994.7,11532.2
127.104065,-25.823363,542.5,-34.588,0.30,20068.7,9050.9
127.079042,-25.822904,527.8,-37.914,0.30,20119.8,6550.1
127.054810,-25.823467,519.5,-41.684,0.30,20057.2,4128.4
127.029168,-25.822675,517.0,-45.815,0.30,20145.2,1565.8
127.004611,-25.823132,509.5,-47.087,0.30,20094.4,-888.3
126.978261,-25.822322,497.4,-51.781,0.30,20184.5,-3521.7
126.953973,-25.846122,490.2,-50.545,0.30,17538.0,-5949.0
126.954638,-25.820627,494.9,-51.791,0.30,20373.0,-5882.6
126.955215,-25.798415,488.4,-51.595,0.30,22842.8,-5824.9
126.979049,-25.798953,497.7,-53.429,0.30,22783.0,-3443.0
127.004793,-25.799494,506.6,-50.154,0.30,22722.8,-870.2
127.030383,-25.799791,523.2,-46.699,0.30,22689.8,1687.3
127.005582,-25.777108,512.2,-50.456,0.30,25212.1,-791.3
126.980557,-25.776353,502.5,-51.395,0.30,25296.0,-3292.3
126.955956,-25.775733,489.9,-52.658,0.30,25364.9,-5750.8
126.981687,-25.754214,499.9,-55.136,0.30,27757.8,-3179.3
126.957065,-25.753920,489.5,-54.727,0.30,27790.4,-5640.0
126.931987,-25.753901,480.7,-56.126,0.30,27792.6,-8146.3
126.930651,-25.775815,481.1,-52.664,0.30,25355.8,-8279.8
126.930382,-25.797751,487.2,-49.117,0.30,22916.7,-8306.7
126.929872,-25.821288,483.2,-47.989,0.30,20299.5,-8357.6
126.905487,-25.820753,491.5,-53.175,0.30,20359.0,-10794.6
126.905890,-25.797648,485.7,-53.369,0.30,22928.1,-10754.3
126.905682,-25.775632,484.5,-54.806,0.30,25376.2,-10775.1
126.905996,-25.753325,483.2,-58.000,0.30,27856.6,-10743.7
126.881389,-25.752581,490.2,-53.248,0.30,27939.3,-13202.9
126.880772,-25.775815,489.9,-53.030,0.30,25355.8,-13264.6
126.880149,-25.797073,484.1,-52.290,0.30,22992.0,-13326.8
126.879899,-25.820013,484.3,-52.265,0.30,20441.2,-13351.8
126.855670,-25.819827,495.4,-49.571,0.30,20461.9,-15773.2
126.855475,-25.797294,490.2,-50.585,0.30,22967.5,-15792.7
126.856032,-25.775520,490.0,-52.568,0.30,25388.6,-15737.0
126.856294,-25.752350,492.2,-52.780,0.30,27965.0,-15710.9
126.831929,-25.774444,498.8,-48.690,0.30,25508.3,-18145.9
126.830745,-25.796907,506.0,-45.523,0.30,23010.5,-18264.2
126.830494,-25.818672,513.3,-41.254,0.30,20590.3,-18289.3
126.829858,-25.842674,511.3,-39.228,0.30,17921.4,-18352.8
126.854196,-25.842739,502.8,-46.026,0.30,17914.2,-15920.5
126.879046,-25.841827,492.0,-50.706,0.30,18015.6,-13437.1
126.903893,-25.843126,489.8,-51.791,0.30,17871.2,-10953.9
126.929653,-25.843427,486.2,-51.453,0.30,17837.7,-8379.5
126.979341,-25.844993,504.6,-47.975,0.30,17663.6,-3413.8
127.003748,-25.844036,509.9,-47.430,0.30,17770.0,-974.6
127.028470,-25.844984,513.4,-45.704,0.30,17664.6,1496.1
127.053835,-25.845577,526.6,-39.990,0.30,17598.6,4031.0
127.079703,-25.845526,540.5,-36.755,0.30,17604.3,6616.2
127.103941,-25.867464,540.4,-31.621,0.30,15164.9,9038.5
127.103932,-25.845977,552.3,-32.904,0.30,17554.2,9037.6
127.129530,-25.845681,542.6,-30.119,0.30,17587.1,11595.8
127.152787,-25.846552,539.1,-27.268,0.30,17490.2,13920.1
127.178362,-25.847060,517.8,-17.925,0.30,17433.7,16476.0
127.178607,-25.869252,507.1,-13.881,0.30,14966.1,16500.5
127.178279,-25.891731,503.4,-8.507,0.30,12466.6,16467.7
127.177482,-25.914732,504.0,-4.984,0.30,9909.0,16388.0
127.177389,-25.936836,502.0,-5.379,0.30,7451.1,16378.7
127.177320,-25.960504,498.7,-5.333,0.30,4819.3,16371.9
127.176298,-25.982556,503.4,-5.563,0.30,2367.3,16269.7
127.152334,-25.981690,509.7,-12.665,0.30,2463.6,13874.8
127.152272,-25.959454,507.2,-11.909,0.30,4936.1,13868.6
127.153077,-25.936294,512.7,-13.578,0.30,7511.4,13949.1
127.153292,-25.913869,509.6,-14.945,0.30,10004.9,13970.5
127.153779,-25.892383,510.1,-15.351,0.30,12394.1,14019.2
127.153773,-25.869548,521.6,-18.986,0.30,14933.2,14018.6
127.129235,-25.868881,529.6,-28.710,0.30,15007.4,11566.3
127.079426,-25.868308,534.1,-37.926,0.30,15071.1,6588.5
127.054275,-25.867652,530.6,-41.606,0.30,15144.0,4075.0
127.029172,-25.867512,523.4,-41.707,0.30,15159.6,1566.2
127.004348,-25.889740,502.8,-47.788,0.30,12687.9,-914.6
127.003800,-25.867638,501.9,-47.716,0.30,15145.6,-969.4
126.978103,-25.866294,495.2,-49.411,0.30,15295.0,-3537.5
126.954315,-25.866886,490.3,-50.462,0.30,15229.2,-5914.8
126.930211,-25.866234,493.2,-48.588,0.30,15301.7,-8323.7
126.904324,-25.865850,486.9,-49.638,0.30,15344.4,-10910.8
126.879359,-25.864501,496.4,-49.361,0.30,15494.4,-13405.8
126.854668,-25.864562,505.7,-45.512,0.30,15487.6,-15873.4
126.829788,-25.864561,513.1,-37.738,0.30,15487.7,-18359.8
126.803409,-25.909725,531.5,-33.174,0.30,10465.7,-20996.1
126.803456,-25.931792,538.9,-33.720,0.30,8012.0,-20991.4
126.802949,-25.954450,546.1,-29.221,0.30,5492.5,-21042.1
126.827387,-25.977060,524.9,-30.128,0.30,2978.4,-18599.8
126.802314,-25.977690,537.8,-29.593,0.30,2908.4,-21105.5
126.777177,-25.976658,540.2,-28.739,0.30,3023.1,-23617.7
126.753412,-25.976728,556.5,-30.999,0.30,3015.3,-25992.7
126.751820,-25.998525,542.4,-32.531,0.30,591.6,-26151.8
126.752020,-26.021088,524.4,-30.631,0.30,-1917.3,-26131.8
126.751199,-26.043950,514.9,-30.615,0.30,-4459.4,-26213.9
126.751065,-26.066260,516.9,-35.189,0.30,-6940.2,-26227.2
126.750522,-26.088772,513.9,-31.141,0.30,-9443.4,-26281.5
126.749790,-26.111387,516.4,-26.575,0.30,-11958.1,-26354.7
126.724901,-26.111445,510.4,-25.537,0.30,-11964.5,-28842.0
126.700458,-26.110829,520.1,-29.078,0.30,-11896.0,-31284.8
127.127754,-25.936746,524.8,-21.289,0.30,7461.1,11418.3
127.127683,-25.913895,526.9,-28.670,0.30,10002.0,11411.2
127.128139,-25.891648,531.6,-24.758,0.30,12475.8,11456.8
127.103457,-25.891856,537.8,-35.449,0.30,12452.7,8990.1
127.102789,-25.913573,536.8,-35.539,0.30,10037.8,8923.4
127.102491,-25.936340,524.7,-26.947,0.30,7506.3,8893.6
127.102142,-25.958431,540.0,-28.815,0.30,5049.9,8858.7
127.077266,-25.958067,535.1,-37.843,0.30,5090.3,6372.7
127.078395,-25.935422,521.1,-31.209,0.30,7608.3,6485.5
127.077893,-25.913605,526.6,-38.979,0.30,10034.3,6435.3
127.078738,-25.891691,529.5,-40.439,0.30,12471.0,6519.8
127.427342,-25.940406,530.7,29.522,0.30,7054.1,41358.6
127.426484,-25.962959,525.9,36.414,0.30,4546.4,41272.8
127.426526,-25.985166,532.4,38.333,0.30,2077.1,41277.0
127.426195,-26.007561,532.3,37.951,0.30,-413.1,41243.9
127.426498,-26.031124,525.5,40.220,0.30,-3033.2,41274.2
127.400995,-26.052372,508.9,40.422,0.30,-5395.9,38725.5
127.400211,-26.075146,502.1,30.832,0.30,-7928.3,38647.1
127.399794,-26.098568,504.4,26.402,0.30,-10532.7,38605.5
127.399792,-26.120096,509.3,13.875,0.30,-12926.5,38605.3
127.399151,-26.143267,507.9,5.070,0.30,-15503.0,38541.2
127.398995,-26.166018,515.9,-2.919,0.30,-18032.8,38525.6
127.399196,-26.188732,503.3,-9.222,0.30,-20558.4,38545.7
127.053377,-25.890646,523.4,-43.869,0.30,12587.2,3985.2
127.053622,-25.912701,514.2,-38.850,0.30,10134.8,4009.7
127.052795,-25.936262,515.9,-34.520,0.30,7514.9,3927.1
127.052151,-25.958094,520.5,-43.245,0.30,5087.3,3862.7
127.026830,-25.980555,524.0,-38.608,0.30,2589.8,1332.2
127.027090,-25.957899,511.9,-45.181,0.30,5109.0,1358.2
127.027874,-25.935816,501.7,-42.657,0.30,7564.5,1436.5
127.030275,-25.913334,506.3,-40.927,0.30,10064.4,1676.5
127.028110,-25.891052,515.5,-44.411,0.30,12542.1,1460.1
126.979370,-25.889724,490.1,-48.665,0.30,12689.7,-3410.9
126.954258,-25.889083,487.4,-47.472,0.30,12761.0,-5920.5
126.928576,-25.888050,493.6,-48.677,0.30,12875.9,-8487.1
126.904691,-25.887932,496.9,-44.196,0.30,12889.0,-10874.2
126.879154,-25.888435,510.2,-44.920,0.30,12833.1,-13426.3
126.853593,-25.887912,515.5,-42.573,0.30,12891.2,-15980.8
126.828837,-25.887726,516.3,-36.702,0.30,12911.9,-18454.9
126.828548,-25.910335,530.4,-32.712,0.30,10397.9,-18483.7
126.851424,-25.931604,522.2,-35.489,0.30,8032.9,-16197.6
126.853259,-25.910023,522.3,-36.026,0.30,10432.6,-16014.2
126.878989,-25.909163,511.9,-38.803,0.30,10528.2,-13442.8
126.904318,-25.910489,498.2,-41.248,0.30,10380.8,-10911.4
126.928086,-25.911506,494.1,-44.682,0.30,10267.7,-8536.1
126.952906,-25.911616,487.1,-47.544,0.30,10255.4,-6055.6
126.977602,-25.911852,493.1,-43.659,0.30,10229.2,-3587.6
127.002859,-25.912611,504.1,-44.947,0.30,10144.8,-1063.4
127.002225,-25.935239,501.1,-44.486,0.30,7628.7,-1126.8
126.978004,-25.934304,497.0,-47.269,0.30,7732.7,-3547.4
126.953952,-25.935071,494.1,-47.177,0.30,7647.4,-5951.1
126.929323,-25.934678,487.2,-45.808,0.30,7691.1,-8412.5
126.904284,-25.934544,494.3,-39.821,0.30,7706.0,-10914.8
126.878472,-25.932874,505.8,-40.163,0.30,7891.7,-13494.4
126.828893,-25.932281,538.5,-35.945,0.30,7957.6,-18449.3
126.828670,-25.954189,533.9,-31.827,0.30,5521.5,-18471.6
126.853564,-25.954876,529.6,-38.346,0.30,5445.2,-15983.7
126.878585,-25.955689,511.9,-38.405,0.30,5354.8,-13483.1
126.902399,-25.955567,495.3,-40.200,0.30,5368.3,-11103.2
126.928777,-25.955688,488.2,-45.370,0.30,5354.9,-8467.1
126.953487,-25.956302,500.0,-46.596,0.30,5286.6,-5997.6
126.979296,-25.957251,504.7,-49.267,0.30,5181.1,-3418.3
127.002866,-25.956999,510.8,-47.679,0.30,5209.1,-1062.7
127.001693,-25.980853,520.7,-43.051,0.30,2556.6,-1180.0
126.976162,-25.978548,515.7,-41.463,0.30,2812.9,-3731.5
126.951192,-25.979105,505.6,-41.903,0.30,2751.0,-6226.9
126.926114,-25.979187,489.8,-41.077,0.30,2741.9,-8733.2
126.901331,-25.978876,492.6,-39.311,0.30,2776.5,-11210.0
126.876463,-25.978353,504.4,-37.043,0.30,2834.6,-13695.2
126.851449,-25.978027,517.2,-34.101,0.30,2870.9,-16195.1
126.852439,-26.001109,509.5,-30.296,0.30,304.3,-16096.1
126.876395,-26.000905,501.5,-32.602,0.30,327.0,-13702.0
126.901770,-26.001911,494.8,-37.172,0.30,215.1,-11166.1
126.927319,-26.002029,495.4,-36.695,0.30,202.0,-8612.8
126.951735,-26.001185,506.2,-39.638,0.30,295.8,-6172.7
126.977120,-26.001265,519.9,-36.960,0.30,286.9,-3635.7
127.000969,-26.001745,534.3,-37.311,0.30,233.6,-1252.3
127.001087,-26.026076,537.1,-33.068,0.30,-2471.9,-1240.5
127.001129,-26.047190,531.3,-31.682,0.30,-4819.7,-1236.3
127.001155,-26.069450,520.9,-29.649,0.30,-7294.9,-1233.7
127.000809,-26.092254,512.8,-31.265,0.30,-9830.6,-1268.3
126.975196,-26.092175,505.6,-32.399,0.30,-9821.8,-3828.0
126.950432,-26.092529,497.8,-32.656,0.30,-9861.2,-6302.9
126.924364,-26.091713,491.6,-35.460,0.30,-9770.4,-8908.1
126.925359,-26.068471,491.6,-35.449,0.30,-7186.0,-8808.6
126.949920,-26.068190,506.5,-31.552,0.30,-7154.8,-6354.1
126.975970,-26.069755,510.0,-31.267,0.30,-7328.8,-3750.7
126.975248,-26.045670,519.0,-30.215,0.30,-4650.7,-3822.8
126.976516,-26.024452,524.3,-32.713,0.30,-2291.3,-3696.1
126.950897,-26.024537,511.3,-32.614,0.30,-2300.8,-6256.4
126.950487,-26.048085,506.4,-29.432,0.30,-4919.2,-6297.4
126.925756,-26.046623,496.2,-30.030,0.30,-4756.6,-8769.0
126.926130,-26.022136,492.0,-35.570,0.30,-2033.8,-8731.6
126.900293,-26.023193,498.7,-34.362,0.30,-2151.3,-11313.7
