# VFSA 2D iteration best - 2026-09-14 19:50:57
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      172      0.05179     28701.6975    -968.3081      5.84540     5.84540   14686.3109     4.18135      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091     28701.6975       0.0000      5.84540     5.84540   14686.3109     4.18135      0 -
     1      174      0.05003     28670.4665     -31.2310      5.84222     5.84222   14686.3109     4.18135      1 chain_01/itr_00174_trial_01.rho
     1      175      0.04917     29425.3420     754.8755      5.91863     5.91863   14686.3109     4.18135      1 chain_01/itr_00175_trial_01.rho
     1      176      0.04833     29425.3420       0.0000      5.91863     5.91863   14686.3109     4.18135      0 -
     1      177       0.0475     28868.6179    -556.7242      5.86237     5.86237   14686.3109     4.18135      1 chain_01/itr_00177_trial_01.rho
     1      178      0.04668     28589.3974    -279.2204      5.83395     5.83395   14686.3109     4.18135      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588     27470.7309   -1118.6665      5.71868     5.71868   14686.3109     4.18135      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451     26794.8012    -675.9298      5.64788     5.64788   14686.3109     4.18135      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432     27070.8645     276.0633      5.67690     5.67690   14686.3109     4.18135      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356     26705.5169    -365.3476      5.63846     5.63846   14686.3109     4.18135      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281     27669.0961     963.5792      5.73929     5.73929   14686.3109     4.18135      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208     27766.7241      97.6279      5.74940     5.74940   14686.3109     4.18135      1 chain_01/itr_00184_trial_01.rho
     1      185      0.04136     27287.5053    -479.2188      5.69957     5.69957   14686.3109     4.18135      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065     27287.5053       0.0000      5.69957     5.69957   14686.3109     4.18135      0 -
     1      187      0.03995     27287.5053       0.0000      5.69957     5.69957   14686.3109     4.18135      0 -
     1      188      0.03926     27287.5053       0.0000      5.69957     5.69957   14686.3109     4.18135      0 -
