# VFSA 2D iteration best - 2026-09-14 17:22:06
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=0.1  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2      127       0.1129       561.9215       3.0904      1.16503     1.16503     350.7267     0.92042      1 chain_02/itr_00127_trial_01.rho
     2      128       0.1109       561.9215       0.0000      1.16503     1.16503     350.7267     0.92042      0 -
     2      129        0.109       566.1364       4.2149      1.16939     1.16939     350.7267     0.92042      1 chain_02/itr_00129_trial_01.rho
     2      130       0.1072       550.8370     -15.2994      1.15348     1.15348     350.7267     0.92042      1 chain_02/itr_00130_trial_01.rho
     2      131       0.1053       540.6644     -10.1727      1.14278     1.14278     350.7267     0.92042      1 chain_02/itr_00131_trial_01.rho
     2      132       0.1035       551.5778      10.9134      1.15426     1.15426     350.7267     0.92042      1 chain_02/itr_00132_trial_01.rho
     2      133       0.1017       554.1024       2.5246      1.15690     1.15690     350.7267     0.92042      1 chain_02/itr_00133_trial_01.rho
     2      134          0.1       554.1024       0.0000      1.15690     1.15690     350.7267     0.92042      0 -
     2      135      0.09828       558.3334       4.2310      1.16131     1.16131     350.7267     0.92042      1 chain_02/itr_00135_trial_01.rho
     2      136       0.0966       547.3782     -10.9551      1.14986     1.14986     350.7267     0.92042      1 chain_02/itr_00136_trial_01.rho
     2      137      0.09494       549.1521       1.7739      1.15172     1.15172     350.7267     0.92042      1 chain_02/itr_00137_trial_01.rho
     2      138      0.09331       544.7500      -4.4022      1.14709     1.14709     350.7267     0.92042      1 chain_02/itr_00138_trial_01.rho
     2      139      0.09171       544.7500       0.0000      1.14709     1.14709     350.7267     0.92042      0 -
     2      140      0.09013       553.3154       8.5654      1.15608     1.15608     350.7267     0.92042      1 chain_02/itr_00140_trial_01.rho
     2      141      0.08859       549.3328      -3.9826      1.15191     1.15191     350.7267     0.92042      1 chain_02/itr_00141_trial_01.rho
     2      142      0.08707       546.7228      -2.6101      1.14917     1.14917     350.7267     0.92042      1 chain_02/itr_00142_trial_01.rho
     2      143      0.08557       560.0441      13.3214      1.16308     1.16308     350.7267     0.92042      1 chain_02/itr_00143_trial_01.rho
     2      144       0.0841       568.2926       8.2485      1.17162     1.17162     350.7267     0.92042      1 chain_02/itr_00144_trial_01.rho
     2      145      0.08266       562.9520      -5.3407      1.16610     1.16610     350.7267     0.92042      1 chain_02/itr_00145_trial_01.rho
     2      146      0.08124       555.8487      -7.1032      1.15872     1.15872     350.7267     0.92042      1 chain_02/itr_00146_trial_01.rho
     2      147      0.07985       556.4136       0.5649      1.15931     1.15931     350.7267     0.92042      1 chain_02/itr_00147_trial_01.rho
     2      148      0.07848       566.5844      10.1708      1.16986     1.16986     350.7267     0.92042      1 chain_02/itr_00148_trial_01.rho
     2      149      0.07713       563.1607      -3.4237      1.16632     1.16632     350.7267     0.92042      1 chain_02/itr_00149_trial_01.rho
     2      150      0.07581       567.2862       4.1256      1.17058     1.17058     350.7267     0.92042      1 chain_02/itr_00150_trial_01.rho
     2      151       0.0745       580.9483      13.6620      1.18459     1.18459     350.7267     0.92042      1 chain_02/itr_00151_trial_01.rho
     2      152      0.07323       582.5555       1.6072      1.18623     1.18623     350.7267     0.92042      1 chain_02/itr_00152_trial_01.rho
     2      153      0.07197       587.1508       4.5954      1.19090     1.19090     350.7267     0.92042      1 chain_02/itr_00153_trial_01.rho
     2      154      0.07073       586.7839      -0.3669      1.19053     1.19053     350.7267     0.92042      1 chain_02/itr_00154_trial_01.rho
     2      155      0.06952       592.2601       5.4762      1.19607     1.19607     350.7267     0.92042      1 chain_02/itr_00155_trial_01.rho
     2      156      0.06833       592.2601       0.0000      1.19607     1.19607     350.7267     0.92042      0 -
     2      157      0.06715       595.9970       3.7369      1.19984     1.19984     350.7267     0.92042      1 chain_02/itr_00157_trial_01.rho
     2      158        0.066       588.1262      -7.8708      1.19189     1.19189     350.7267     0.92042      1 chain_02/itr_00158_trial_01.rho
     2      159      0.06487       588.3981       0.2719      1.19216     1.19216     350.7267     0.92042      1 chain_02/itr_00159_trial_01.rho
     2      160      0.06375       588.3981       0.0000      1.19216     1.19216     350.7267     0.92042      0 -
     2      161      0.06266       593.3266       4.9285      1.19714     1.19714     350.7267     0.92042      1 chain_02/itr_00161_trial_01.rho
     2      162      0.06158       597.0514       3.7248      1.20090     1.20090     350.7267     0.92042      1 chain_02/itr_00162_trial_01.rho
     2      163      0.06053       604.2534       7.2021      1.20812     1.20812     350.7267     0.92042      1 chain_02/itr_00163_trial_01.rho
     2      164      0.05949       601.1873      -3.0662      1.20505     1.20505     350.7267     0.92042      1 chain_02/itr_00164_trial_01.rho
     2      165      0.05847       585.8613     -15.3260      1.18959     1.18959     350.7267     0.92042      1 chain_02/itr_00165_trial_01.rho
     2      166      0.05746       598.2797      12.4184      1.20213     1.20213     350.7267     0.92042      1 chain_02/itr_00166_trial_01.rho
     2      167      0.05648       598.1458      -0.1339      1.20200     1.20200     350.7267     0.92042      1 chain_02/itr_00167_trial_01.rho
     2      168      0.05551       598.1458       0.0000      1.20200     1.20200     350.7267     0.92042      0 -
     2      169      0.05456       586.9640     -11.1818      1.19071     1.19071     350.7267     0.92042      1 chain_02/itr_00169_trial_01.rho
     2      170      0.05362       591.1777       4.2137      1.19498     1.19498     350.7267     0.92042      1 chain_02/itr_00170_trial_01.rho
     2      171       0.0527       587.5062      -3.6715      1.19126     1.19126     350.7267     0.92042      1 chain_02/itr_00171_trial_01.rho
     2      172      0.05179       597.8614      10.3552      1.20171     1.20171     350.7267     0.92042      1 chain_02/itr_00172_trial_01.rho
     2      173      0.05091       595.1774      -2.6840      1.19901     1.19901     350.7267     0.92042      1 chain_02/itr_00173_trial_01.rho
     2      174      0.05003       584.2186     -10.9589      1.18792     1.18792     350.7267     0.92042      1 chain_02/itr_00174_trial_01.rho
     2      175      0.04917       577.7641      -6.4545      1.18134     1.18134     350.7267     0.92042      1 chain_02/itr_00175_trial_01.rho
     2      176      0.04833       577.7641       0.0000      1.18134     1.18134     350.7267     0.92042      0 -
     2      177       0.0475       570.3026      -7.4615      1.17369     1.17369     350.7267     0.92042      1 chain_02/itr_00177_trial_01.rho
     2      178      0.04668       560.9353      -9.3673      1.16401     1.16401     350.7267     0.92042      1 chain_02/itr_00178_trial_01.rho
     2      179      0.04588       571.0331      10.0978      1.17444     1.17444     350.7267     0.92042      1 chain_02/itr_00179_trial_01.rho
     2      180       0.0451       576.5224       5.4893      1.18007     1.18007     350.7267     0.92042      1 chain_02/itr_00180_trial_01.rho
     2      181      0.04432       565.4306     -11.0918      1.16866     1.16866     350.7267     0.92042      1 chain_02/itr_00181_trial_01.rho
     2      182      0.04356       569.7932       4.3626      1.17316     1.17316     350.7267     0.92042      1 chain_02/itr_00182_trial_01.rho
     2      183      0.04281       584.7687      14.9756      1.18848     1.18848     350.7267     0.92042      1 chain_02/itr_00183_trial_01.rho
     2      184      0.04208       585.8312       1.0625      1.18956     1.18956     350.7267     0.92042      1 chain_02/itr_00184_trial_01.rho
     2      185      0.04136       587.1392       1.3080      1.19089     1.19089     350.7267     0.92042      1 chain_02/itr_00185_trial_01.rho
     2      186      0.04065       583.3952      -3.7440      1.18708     1.18708     350.7267     0.92042      1 chain_02/itr_00186_trial_01.rho
     2      187      0.03995       585.1015       1.7063      1.18882     1.18882     350.7267     0.92042      1 chain_02/itr_00187_trial_01.rho
     2      188      0.03926       585.1015       0.0000      1.18882     1.18882     350.7267     0.92042      0 -
     2      189      0.03859       578.5248      -6.5767      1.18212     1.18212     350.7267     0.92042      1 chain_02/itr_00189_trial_01.rho
     2      190      0.03793       579.5788       1.0541      1.18319     1.18319     350.7267     0.92042      1 chain_02/itr_00190_trial_01.rho
     2      191      0.03728       578.7109      -0.8680      1.18231     1.18231     350.7267     0.92042      1 chain_02/itr_00191_trial_01.rho
     2      192      0.03664       574.8154      -3.8955      1.17832     1.17832     350.7267     0.92042      1 chain_02/itr_00192_trial_01.rho
     2      193      0.03601       578.0235       3.2081      1.18161     1.18161     350.7267     0.92042      1 chain_02/itr_00193_trial_01.rho
     2      194      0.03539       582.3108       4.2873      1.18598     1.18598     350.7267     0.92042      1 chain_02/itr_00194_trial_01.rho
     2      195      0.03478       574.4045      -7.9064      1.17790     1.17790     350.7267     0.92042      1 chain_02/itr_00195_trial_01.rho
     2      196      0.03418       574.4045       0.0000      1.17790     1.17790     350.7267     0.92042      0 -
     2      197       0.0336       573.7639      -0.6406      1.17724     1.17724     350.7267     0.92042      1 chain_02/itr_00197_trial_01.rho
     2      198      0.03302       577.2569       3.4930      1.18082     1.18082     350.7267     0.92042      1 chain_02/itr_00198_trial_01.rho
     2      199      0.03245       587.8662      10.6093      1.19162     1.19162     350.7267     0.92042      1 chain_02/itr_00199_trial_01.rho
     2      200       0.0319       579.7372      -8.1290      1.18336     1.18336     350.7267     0.92042      1 chain_02/itr_00200_trial_01.rho
     2      201      0.03135       579.7372       0.0000      1.18336     1.18336     350.7267     0.92042      0 -
     2      202      0.03081       581.7482       2.0110      1.18541     1.18541     350.7267     0.92042      1 chain_02/itr_00202_trial_01.rho
     2      203      0.03028       584.6098       2.8616      1.18832     1.18832     350.7267     0.92042      1 chain_02/itr_00203_trial_01.rho
     2      204      0.02976       572.8700     -11.7398      1.17633     1.17633     350.7267     0.92042      1 chain_02/itr_00204_trial_01.rho
     2      205      0.02925       578.9199       6.0499      1.18252     1.18252     350.7267     0.92042      1 chain_02/itr_00205_trial_01.rho
     2      206      0.02875       578.5860      -0.3339      1.18218     1.18218     350.7267     0.92042      1 chain_02/itr_00206_trial_01.rho
     2      207      0.02826       578.0868      -0.4992      1.18167     1.18167     350.7267     0.92042      1 chain_02/itr_00207_trial_01.rho
     2      208      0.02777       577.4210      -0.6658      1.18099     1.18099     350.7267     0.92042      1 chain_02/itr_00208_trial_01.rho
     2      209       0.0273       578.1745       0.7535      1.18176     1.18176     350.7267     0.92042      1 chain_02/itr_00209_trial_01.rho
     2      210      0.02683       584.9912       6.8167      1.18871     1.18871     350.7267     0.92042      1 chain_02/itr_00210_trial_01.rho
     2      211      0.02637       579.6942      -5.2970      1.18331     1.18331     350.7267     0.92042      1 chain_02/itr_00211_trial_01.rho
     2      212      0.02591       588.9505       9.2563      1.19272     1.19272     350.7267     0.92042      1 chain_02/itr_00212_trial_01.rho
     2      213      0.02547       590.3641       1.4136      1.19415     1.19415     350.7267     0.92042      1 chain_02/itr_00213_trial_01.rho
     2      214      0.02503       590.3641       0.0000      1.19415     1.19415     350.7267     0.92042      0 -
     2      215       0.0246       593.1564       2.7924      1.19697     1.19697     350.7267     0.92042      1 chain_02/itr_00215_trial_01.rho
     2      216      0.02418       589.6690      -3.4874      1.19345     1.19345     350.7267     0.92042      1 chain_02/itr_00216_trial_01.rho
     2      217      0.02377       589.2961      -0.3729      1.19307     1.19307     350.7267     0.92042      1 chain_02/itr_00217_trial_01.rho
     2      218      0.02336       587.8283      -1.4678      1.19159     1.19159     350.7267     0.92042      1 chain_02/itr_00218_trial_01.rho
     2      219      0.02296       585.3519      -2.4764      1.18907     1.18907     350.7267     0.92042      1 chain_02/itr_00219_trial_01.rho
     2      220      0.02256       581.6781      -3.6738      1.18534     1.18534     350.7267     0.92042      1 chain_02/itr_00220_trial_01.rho
     2      221      0.02218       581.6781       0.0000      1.18534     1.18534     350.7267     0.92042      0 -
     2      222      0.02179       590.6537       8.9756      1.19445     1.19445     350.7267     0.92042      1 chain_02/itr_00222_trial_01.rho
     2      223      0.02142       586.1500      -4.5037      1.18988     1.18988     350.7267     0.92042      1 chain_02/itr_00223_trial_01.rho
     2      224      0.02105       584.5967      -1.5532      1.18831     1.18831     350.7267     0.92042      1 chain_02/itr_00224_trial_01.rho
