# VFSA 2D iteration best - 2026-09-14 17:44:19
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       66       0.3245     28999.4965     -63.5794      5.87565     5.87565   16906.6768     4.48631      1 chain_01/itr_00066_trial_01.rho
     1       67        0.319     28667.4163    -332.0802      5.84191     5.84191   16906.6768     4.48631      1 chain_01/itr_00067_trial_01.rho
     1       68       0.3135     28457.8447    -209.5717      5.82051     5.82051   16906.6768     4.48631      1 chain_01/itr_00068_trial_01.rho
     1       69       0.3081     28457.8447       0.0000      5.82051     5.82051   16906.6768     4.48631      0 -
     1       70       0.3028     26199.2817   -2258.5630      5.58477     5.58477   16906.6768     4.48631      1 chain_01/itr_00070_trial_01.rho
     1       71       0.2976     28005.5954    1806.3137      5.77408     5.77408   16906.6768     4.48631      1 chain_01/itr_00071_trial_01.rho
     1       72       0.2925     28808.9201     803.3248      5.85631     5.85631   16906.6768     4.48631      1 chain_01/itr_00072_trial_01.rho
     1       73       0.2875     29347.9009     538.9808      5.91084     5.91084   16906.6768     4.48631      1 chain_01/itr_00073_trial_01.rho
     1       74       0.2826     29066.2612    -281.6397      5.88241     5.88241   16906.6768     4.48631      1 chain_01/itr_00074_trial_01.rho
     1       75       0.2777     29066.2612       0.0000      5.88241     5.88241   16906.6768     4.48631      0 -
     1       76        0.273     27187.2578   -1879.0034      5.68909     5.68909   16906.6768     4.48631      1 chain_01/itr_00076_trial_01.rho
     1       77       0.2683     27187.2578       0.0000      5.68909     5.68909   16906.6768     4.48631      0 -
     1       78       0.2637     27187.2578       0.0000      5.68909     5.68909   16906.6768     4.48631      0 -
     1       79       0.2591     26824.2556    -363.0022      5.65099     5.65099   16906.6768     4.48631      1 chain_01/itr_00079_trial_01.rho
     1       80       0.2547     26696.0879    -128.1677      5.63747     5.63747   16906.6768     4.48631      1 chain_01/itr_00080_trial_01.rho
     1       81       0.2503     29221.5902    2525.5022      5.89810     5.89810   16906.6768     4.48631      1 chain_01/itr_00081_trial_01.rho
     1       82        0.246     31269.6708    2048.0807      6.10129     6.10129   16906.6768     4.48631      1 chain_01/itr_00082_trial_01.rho
     1       83       0.2418     32834.2199    1564.5491      6.25207     6.25207   16906.6768     4.48631      1 chain_01/itr_00083_trial_01.rho
     1       84       0.2377     33170.9464     336.7265      6.28405     6.28405   16906.6768     4.48631      1 chain_01/itr_00084_trial_01.rho
     1       85       0.2336     33119.9783     -50.9681      6.27922     6.27922   16906.6768     4.48631      1 chain_01/itr_00085_trial_01.rho
     1       86       0.2296     31714.9435   -1405.0348      6.14458     6.14458   16906.6768     4.48631      1 chain_01/itr_00086_trial_01.rho
     1       87       0.2256     31714.9435       0.0000      6.14458     6.14458   16906.6768     4.48631      0 -
     1       88       0.2218     30198.9773   -1515.9662      5.99593     5.99593   16906.6768     4.48631      1 chain_01/itr_00088_trial_01.rho
     1       89       0.2179     31255.1700    1056.1928      6.09988     6.09988   16906.6768     4.48631      1 chain_01/itr_00089_trial_01.rho
     1       90       0.2142     32273.9380    1018.7680      6.19850     6.19850   16906.6768     4.48631      1 chain_01/itr_00090_trial_01.rho
     1       91       0.2105     31030.2597   -1243.6784      6.07789     6.07789   16906.6768     4.48631      1 chain_01/itr_00091_trial_01.rho
     1       92       0.2069     31030.2597       0.0000      6.07789     6.07789   16906.6768     4.48631      0 -
     1       93       0.2034     31415.0032     384.7435      6.11546     6.11546   16906.6768     4.48631      1 chain_01/itr_00093_trial_01.rho
     1       94       0.1999     34908.4117    3493.4084      6.44652     6.44652   16906.6768     4.48631      1 chain_01/itr_00094_trial_01.rho
     1       95       0.1964     37902.7748    2994.3632      6.71732     6.71732   16906.6768     4.48631      1 chain_01/itr_00095_trial_01.rho
     1       96       0.1931     41936.2397    4033.4649      7.06570     7.06570   16906.6768     4.48631      1 chain_01/itr_00096_trial_01.rho
     1       97       0.1898     44012.2844    2076.0447      7.23848     7.23848   16906.6768     4.48631      1 chain_01/itr_00097_trial_01.rho
     1       98       0.1865     44012.2844       0.0000      7.23848     7.23848   16906.6768     4.48631      0 -
     1       99       0.1833     38951.8463   -5060.4381      6.80964     6.80964   16906.6768     4.48631      1 chain_01/itr_00099_trial_01.rho
     1      100       0.1802     38951.8463       0.0000      6.80964     6.80964   16906.6768     4.48631      0 -
     1      101       0.1771     38951.8463       0.0000      6.80964     6.80964   16906.6768     4.48631      0 -
     1      102        0.174     44197.5636    5245.7172      7.25370     7.25370   16906.6768     4.48631      1 chain_01/itr_00102_trial_01.rho
     1      103        0.171     44197.5636       0.0000      7.25370     7.25370   16906.6768     4.48631      0 -
     1      104       0.1681     37005.1579   -7192.4056      6.63730     6.63730   16906.6768     4.48631      1 chain_01/itr_00104_trial_01.rho
     1      105       0.1652     37005.1579       0.0000      6.63730     6.63730   16906.6768     4.48631      0 -
     1      106       0.1624     35692.7632   -1312.3947      6.51854     6.51854   16906.6768     4.48631      1 chain_01/itr_00106_trial_01.rho
     1      107       0.1596     36778.0210    1085.2578      6.61690     6.61690   16906.6768     4.48631      1 chain_01/itr_00107_trial_01.rho
