# VFSA 2D iteration best - 2026-09-15 00:58:55
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       91       0.8128     28473.5039    -946.6023      5.82212     5.82212   15601.4496     4.30966      1 chain_01/itr_00091_trial_01.rho
     1       92       0.8109     29999.8254    1526.3216      5.97613     5.97613   15601.4496     4.30966      1 chain_01/itr_00092_trial_01.rho
     1       93        0.809     29329.7658    -670.0596      5.90901     5.90901   15601.4496     4.30966      1 chain_01/itr_00093_trial_01.rho
     1       94       0.8072     29842.8314     513.0656      5.96047     5.96047   15601.4496     4.30966      1 chain_01/itr_00094_trial_01.rho
     1       95       0.8053     31633.1355    1790.3041      6.13665     6.13665   15601.4496     4.30966      1 chain_01/itr_00095_trial_01.rho
     1       96       0.8035     32182.3463     549.2108      6.18969     6.18969   15601.4496     4.30966      1 chain_01/itr_00096_trial_01.rho
     1       97       0.8016     31640.4007    -541.9456      6.13736     6.13736   15601.4496     4.30966      1 chain_01/itr_00097_trial_01.rho
     1       98       0.7998     32813.4443    1173.0437      6.25009     6.25009   15601.4496     4.30966      1 chain_01/itr_00098_trial_01.rho
     1       99       0.7979     33910.5267    1097.0824      6.35371     6.35371   15601.4496     4.30966      1 chain_01/itr_00099_trial_01.rho
     1      100       0.7961     33708.0303    -202.4964      6.33471     6.33471   15601.4496     4.30966      1 chain_01/itr_00100_trial_01.rho
     1      101       0.7943     32772.5112    -935.5191      6.24619     6.24619   15601.4496     4.30966      1 chain_01/itr_00101_trial_01.rho
     1      102       0.7924     34421.7665    1649.2553      6.40143     6.40143   15601.4496     4.30966      1 chain_01/itr_00102_trial_01.rho
     1      103       0.7906     35226.9975     805.2309      6.47587     6.47587   15601.4496     4.30966      1 chain_01/itr_00103_trial_01.rho
     1      104       0.7888     35219.0056      -7.9919      6.47514     6.47514   15601.4496     4.30966      1 chain_01/itr_00104_trial_01.rho
     1      105        0.787     37184.3662    1965.3606      6.65335     6.65335   15601.4496     4.30966      1 chain_01/itr_00105_trial_01.rho
     1      106       0.7852     38087.8692     903.5030      6.73370     6.73370   15601.4496     4.30966      1 chain_01/itr_00106_trial_01.rho
     1      107       0.7834     37976.2101    -111.6591      6.72382     6.72382   15601.4496     4.30966      1 chain_01/itr_00107_trial_01.rho
     1      108       0.7816     38081.0870     104.8769      6.73310     6.73310   15601.4496     4.30966      1 chain_01/itr_00108_trial_01.rho
     1      109       0.7798     36561.5719   -1519.5151      6.59740     6.59740   15601.4496     4.30966      1 chain_01/itr_00109_trial_01.rho
     1      110        0.778     36081.8214    -479.7506      6.55397     6.55397   15601.4496     4.30966      1 chain_01/itr_00110_trial_01.rho
     1      111       0.7762     34270.0813   -1811.7401      6.38731     6.38731   15601.4496     4.30966      1 chain_01/itr_00111_trial_01.rho
     1      112       0.7744     33936.5235    -333.5578      6.35615     6.35615   15601.4496     4.30966      1 chain_01/itr_00112_trial_01.rho
     1      113       0.7726     32772.5831   -1163.9404      6.24620     6.24620   15601.4496     4.30966      1 chain_01/itr_00113_trial_01.rho
     1      114       0.7708     33271.8795     499.2965      6.29360     6.29360   15601.4496     4.30966      1 chain_01/itr_00114_trial_01.rho
     1      115       0.7691     32601.4543    -670.4253      6.22987     6.22987   15601.4496     4.30966      1 chain_01/itr_00115_trial_01.rho
     1      116       0.7673     32143.7329    -457.7214      6.18598     6.18598   15601.4496     4.30966      1 chain_01/itr_00116_trial_01.rho
     1      117       0.7655     33181.5814    1037.8485      6.28505     6.28505   15601.4496     4.30966      1 chain_01/itr_00117_trial_01.rho
     1      118       0.7638     32722.5566    -459.0248      6.24143     6.24143   15601.4496     4.30966      1 chain_01/itr_00118_trial_01.rho
     1      119        0.762     34698.4014    1975.8448      6.42710     6.42710   15601.4496     4.30966      1 chain_01/itr_00119_trial_01.rho
     1      120       0.7603     36041.6639    1343.2624      6.55032     6.55032   15601.4496     4.30966      1 chain_01/itr_00120_trial_01.rho
     1      121       0.7585     36878.4268     836.7630      6.62593     6.62593   15601.4496     4.30966      1 chain_01/itr_00121_trial_01.rho
     1      122       0.7568     38027.1575    1148.7307      6.72833     6.72833   15601.4496     4.30966      1 chain_01/itr_00122_trial_01.rho
     1      123        0.755     37767.6130    -259.5445      6.70533     6.70533   15601.4496     4.30966      1 chain_01/itr_00123_trial_01.rho
     1      124       0.7533     37543.4601    -224.1530      6.68540     6.68540   15601.4496     4.30966      1 chain_01/itr_00124_trial_01.rho
     1      125       0.7516     38752.2378    1208.7777      6.79217     6.79217   15601.4496     4.30966      1 chain_01/itr_00125_trial_01.rho
     1      126       0.7498     37890.8372    -861.4006      6.71626     6.71626   15601.4496     4.30966      1 chain_01/itr_00126_trial_01.rho
     1      127       0.7481     37988.2282      97.3909      6.72489     6.72489   15601.4496     4.30966      1 chain_01/itr_00127_trial_01.rho
     1      128       0.7464     37216.5018    -771.7264      6.65623     6.65623   15601.4496     4.30966      1 chain_01/itr_00128_trial_01.rho
     1      129       0.7447     36457.2890    -759.2128      6.58798     6.58798   15601.4496     4.30966      1 chain_01/itr_00129_trial_01.rho
     1      130       0.7429     38340.0296    1882.7406      6.75595     6.75595   15601.4496     4.30966      1 chain_01/itr_00130_trial_01.rho
     1      131       0.7412     37996.0960    -343.9336      6.72558     6.72558   15601.4496     4.30966      1 chain_01/itr_00131_trial_01.rho
     1      132       0.7395     37645.3819    -350.7141      6.69447     6.69447   15601.4496     4.30966      1 chain_01/itr_00132_trial_01.rho
     1      133       0.7378     37446.0958    -199.2861      6.67673     6.67673   15601.4496     4.30966      1 chain_01/itr_00133_trial_01.rho
     1      134       0.7361     38407.4141     961.3183      6.76189     6.76189   15601.4496     4.30966      1 chain_01/itr_00134_trial_01.rho
